,press_release_url,paper_url,doi
0,https://www.sciencedaily.com/releases/2020/07/200710140823.htm,http://dx.doi.org/10.1371/journal.pbio.3000740,
1,https://www.smithsonianmag.com/smithsonian-institution/tiny-sea-creatures-invisibility-cloak-possibly-spheres-180960926/,https://www.cell.com/current-biology/fulltext/S0960-9822(16)31084-3,
2,https://www.sciencedaily.com/releases/2020/07/200702113731.htm,http://dx.doi.org/10.3390/md18060311,
3,https://www.uni-kiel.de/pressemeldungen/index.php?pmid=2017-257-libellen&lang=en&pr=1,https://www.sciencedirect.com/science/article/abs/pii/S1742706117304695?via%3Dihub,
4,https://www.sciencedaily.com/releases/2020/04/200429105913.htm,http://dx.doi.org/10.1098/rsos.191989,
5,https://www.sciencedaily.com/releases/2020/02/200225104951.htm,https://zookeys.pensoft.net/article/38348/,
6,https://www.sciencedaily.com/releases/2020/04/200420105037.htm,http://dx.doi.org/10.1111/ele.13506,
7,https://www.sgorb.zoologie.uni-kiel.de/?page_id=337,https://royalsocietypublishing.org/doi/10.1098/rsif.2018.0246,
8,,https://academic.oup.com/aob/article/107/2/181/188441,
9,https://news.illinois.edu/view/6367/537912,https://pubs.acs.org/doi/abs/10.1021/acsami.7b07060,
10,https://www.sciencedaily.com/releases/2020/06/200610094040.htm,http://dx.doi.org/10.1039/D0SC01935F,
11,https://www.sciencedaily.com/releases/2020/04/200407150821.htm,https://elifesciences.org/articles/52187,
12,<https://qz.com/1465774/pyrosomes-the-unicorn-of-the-sea-wouldnt-exist-without-collaboration/>,https://qz.com/1465774/pyrosomes-the-unicorn-of-the-sea-wouldnt-exist-without-collaboration/,
13,https://phys.org/news/2018-09-colour-generation-mechanism-rainbow-weevil.html,https://onlinelibrary.wiley.com/doi/abs/10.1002/smll.201802328,
14,https://www.sciencedaily.com/releases/2020/04/200428112546.htm,http://dx.doi.org/10.7554/eLife.52716,
15,https://www.sciencedaily.com/releases/2020/07/200702144715.htm,http://dx.doi.org/10.1371/journal.ppat.1008620,
16,https://www.sciencedaily.com/releases/2020/07/200729124355.htm,http://dx.doi.org/10.1021/acsnano.9b09941,
17,https://www.sciencedaily.com/releases/2020/07/200720102054.htm,http://dx.doi.org/10.1128/AEM.01361-20,
18,https://www.sciencedaily.com/releases/2020/10/201021130125.htm,http://dx.doi.org/10.1016/j.matt.2020.09.023,
19,https://www.sciencedaily.com/releases/2020/06/200630193211.htm,http://dx.doi.org/10.7554/eLife.55774,
20,https://www.nature.com/articles/d41586-020-02255-y,https://onlinelibrary.wiley.com/doi/abs/10.1002/anie.202007885,
21,https://www.sciencedaily.com/releases/2020/06/200605132429.htm,https://www.nature.com/articles/s41467-020-16600-2,
22,https://www.sciencefriday.com/segments/butterfly-wings-temperature/,https://www.nature.com/articles/s41467-020-14408-8,
23,https://www.sciencedaily.com/releases/2020/04/200414122747.htm,https://onlinelibrary.wiley.com/doi/full/10.1002/admi.202000112,
24,https://www.nationalgeographic.com/news/2010/12/101228-sea-urchin-teeth-self-sharpening-tools-science-animals/,https://onlinelibrary.wiley.com/doi/abs/10.1002/adfm.201001546,
25,https://www.sciencedaily.com/releases/2020/05/200511124449.htm,http://dx.doi.org/10.1126/science.aaz6802,
26,https://www.sciencedaily.com/releases/2020/08/200818142147.htm,http://dx.doi.org/10.1016/j.celrep.2020.108028,
27,https://www.sciencedaily.com/releases/2020/04/200430113032.htm,http://dx.doi.org/10.1016/j.cub.2020.03.071,
28,https://www.sciencedaily.com/releases/2020/06/200603132541.htm,https://www.cell.com/cell/pdf/S0092-8674(20)30567-5.pdf?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS0092867420305675%3Fshowall%3Dtrue,
29,https://www.sciencedaily.com/releases/2016/06/160601151935.htm,https://www.nature.com/articles/srep26889,
30,https://3dprintingindustry.com/news/3d-printed-biomimicry-of-bone-yields-important-discovery-for-lightweight-and-durable-engineering-166245/,https://www.pnas.org/content/116/49/24457.short?rss=1,
31,https://newatlas.com/clingfish-adhesion/37386/,https://jeb.biologists.org/content/217/14/2548,
32,https://www.sciencedaily.com/releases/2020/06/200610135103.htm,http://dx.doi.org/10.1002/ejoc.202000459,
33,https://www.sciencedaily.com/releases/2020/06/200615115803.htm,http://dx.doi.org/10.1038/s41567-020-0930-9,
34,https://www.sciencedaily.com/releases/2020/04/200417114438.htm,http://dx.doi.org/10.1002/adma.201906970,
35,https://www.sciencedaily.com/releases/2020/06/200610112055.htm,http://dx.doi.org/10.1088/1748-9326/ab9924,
36,https://www.sciencedaily.com/releases/2020/07/200728130831.htm,http://dx.doi.org/10.1116/6.0000199,
37,https://www.sciencedaily.com/releases/2020/05/200508083547.htm,http://dx.doi.org/10.1038/s42003-020-0959-4,
38,https://www.sciencedaily.com/releases/2020/07/200722112741.htm,http://dx.doi.org/10.1038/s41467-020-17135-2,
39,https://www.nytimes.com/2020/07/30/science/anglerfish-immune-rejection.html,https://science.sciencemag.org/content/369/6511/1608,
40,https://www.sciencedaily.com/releases/2020/04/200414084307.htm,https://www.sciencedirect.com/science/article/abs/pii/S0376635719303377?via%3Dihub,
41,https://www.sciencedaily.com/releases/2020/06/200604111641.htm,https://msystems.asm.org/content/5/3/e00077-20,
42,https://phys.org/news/2020-06-soft-ion-conducting-hydrogel-artificial-tongue.html,https://phys.org/news/2020-06-soft-ion-conducting-hydrogel-artificial-tongue.html,
43,https://www.labnews.co.uk/article/2030834/biomimicry-informs-better-sensors-just-add-noise,https://www.nature.com/articles/s41467-020-18195-0,
44,https://www.sciencedaily.com/releases/2019/12/191223095347.htm,https://www.pnas.org/content/116/51/25430,
45,https://www.sciencedaily.com/releases/2020/07/200721160725.htm,http://dx.doi.org/10.3389/frobt.2020.00090,
46,https://www.sciencedaily.com/releases/2020/07/200728130828.htm,http://dx.doi.org/10.1038/s41467-020-17502-z,
47,https://www.sciencedaily.com/releases/2020/05/200518154937.htm,http://dx.doi.org/10.1073/pnas.1919099117,
48,https://www.sciencedaily.com/releases/2020/07/200728130826.htm,http://dx.doi.org/10.1073/pnas.1921856117,
49,https://www.sciencedaily.com/releases/2020/05/200506162156.htm,http://dx.doi.org/10.1086/707719,
50,<https://www.sciencedaily.com/releases/2020/04/200428093506.htm>,https://www.sciencedaily.com/releases/2020/04/200428093506.htm,
51,https://www.sciencedaily.com/releases/2020/06/200609111050.htm,https://aslopubs.onlinelibrary.wiley.com/doi/full/10.1002/lno.11474,
52,https://www.sciencedaily.com/releases/2019/08/190830092111.htm,https://www.cell.com/current-biology/fulltext/S0960-9822(19)30879-6?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS0960982219308796%3Fshowall%3Dtrue,
53,https://www.sciencedaily.com/releases/2020/05/200522113824.htm,http://dx.doi.org/10.1111/eea.12910,
54,https://www.nature.com/articles/nature21102,https://jeb.biologists.org/content/219/18/2908,
55,https://www.sciencedaily.com/releases/2020/06/200622133041.htm,http://dx.doi.org/10.1186/s13059-020-02060-w,
56,https://www.sciencedaily.com/releases/2019/03/190306152406.htm,https://www.nature.com/articles/s41467-019-08891-x,
57,https://www.sciencedaily.com/releases/2020/10/201019145551.htm,http://dx.doi.org/10.1126/science.abb6703,
58,https://www.sciencedaily.com/releases/2020/08/200827172100.htm,http://dx.doi.org/10.1038/s41558-020-0864-3,
59,https://www.sciencedaily.com/releases/2020/07/200720103320.htm,http://dx.doi.org/10.1073/pnas.2003526117,
60,https://www.sciencedaily.com/releases/2019/02/190208115304.htm,https://link.springer.com/article/10.1007%2Fs00359-018-01313-1,
61,https://www.sciencedaily.com/releases/2020/05/200508112917.htm,http://dx.doi.org/10.1523/JNEUROSCI.0216-20.2020,
62,https://www.sciencedaily.com/releases/2020/07/200715123145.htm,http://dx.doi.org/10.1021/acs.jproteome.0c00290,
63,https://www.sciencedaily.com/releases/2020/07/200728113627.htm,http://dx.doi.org/10.1002/esp.4933,
64,https://entomologytoday.org/2020/09/09/curious-case-spiders-ant-acacia-mutualisms/?fbclid=IwAR2SoCKSwLZLQ5Tfei7vYYJ_sc45xXaioVrhamFgPl-GeIKW52xPb1-kAFU,https://academic.oup.com/jinsectscience/article/20/4/16/5892795,
65,https://www.sciencedaily.com/releases/2019/10/191011095910.htm,https://www.nature.com/articles/s41396-019-0494-9,
66,https://www.sciencedaily.com/releases/2020/06/200610094045.htm,http://dx.doi.org/10.1038/s41598-020-66345-7,
67,https://www.sciencedaily.com/releases/2020/02/200225221342.htm,https://royalsocietypublishing.org/doi/10.1098/rsif.2019.0692,
68,https://www.sciencedaily.com/releases/2020/07/200706140848.htm,http://dx.doi.org/10.1038/s41557-020-0491-7,
69,https://www.sciencedaily.com/releases/2020/08/200810140949.htm,http://dx.doi.org/10.1016/j.cub.2020.07.007,
70,https://www.sciencedaily.com/releases/2020/05/200506162205.htm,http://dx.doi.org/10.1126/sciadv.aba1269,
71,https://www.sciencedaily.com/releases/2020/06/200616173227.htm,http://dx.doi.org/10.1007/s00114-020-01683-0,
72,https://www.sciencedaily.com/releases/2020/06/200615155114.htm,http://dx.doi.org/10.1073/pnas.1919377117,
73,https://engineering.lehigh.edu/news/article/keith-w-moored-fin-tastic-model,https://royalsocietypublishing.org/doi/10.1098/rsif.2019.0655,
74,https://www.sciencedaily.com/releases/2020/07/200724104219.htm,http://dx.doi.org/10.1523/JNEUROSCI.0241-20.2020,
75,https://www.smithsonianmag.com/smart-news/andean-condor-can-soar-100-miles-without-flapping-180975342/,https://www.pnas.org/content/117/30/17884,
76,https://www.sciencedaily.com/releases/2020/06/200623111333.htm,http://dx.doi.org/10.1073/pnas.2002707117,
77,https://www.sciencedaily.com/releases/2020/06/200601072957.htm,https://www.nature.com/articles/s41467-020-16578-x,
78,https://phys.org/news/2017-05-slice-pizza-curvature-fish-fins.html,https://royalsocietypublishing.org/doi/10.1098/rsif.2017.0247,
79,https://www.sciencedaily.com/releases/2020/06/200611152415.htm,http://dx.doi.org/10.2139/ssrn.3570562,
80,https://www.sciencedaily.com/releases/2020/06/200619104310.htm,http://dx.doi.org/10.1038/s41467-020-16921-2,
81,https://www.sciencedaily.com/releases/2020/04/200414105558.htm,http://dx.doi.org/10.1074/jbc.RA119.012281,
82,https://www.sciencedaily.com/releases/2020/06/200625144848.htm,http://dx.doi.org/10.1126/science.aba3203,
83,https://www.sciencedaily.com/releases/2020/10/201006132122.htm,http://dx.doi.org/10.1021/acs.jpclett.0c02627,
84,https://www.sciencedaily.com/releases/2020/07/200709141632.htm,http://dx.doi.org/10.1126/science.abb2978,
85,https://www.sciencedaily.com/releases/2018/05/180522152123.htm,https://elifesciences.org/articles/34862,
86,https://www.sciencedaily.com/releases/2020/07/200702113700.htm,http://dx.doi.org/10.1016/j.algal.2020.101970,
87,https://www.sciencedaily.com/releases/2020/07/200724104209.htm,http://dx.doi.org/10.1371/journal.pone.0235928,
88,https://www.sciencedaily.com/releases/2020/04/200428093506.htm,http://dx.doi.org/10.1016/j.cels.2020.04.002,
89,https://www.sciencedaily.com/releases/2020/05/200529150617.htm,http://dx.doi.org/10.1103/PhysRevX.10.021045,
90,https://www.sciencedaily.com/releases/2020/06/200618102416.htm,http://dx.doi.org/10.1016/j.matt.2020.05.011,
91,https://www.sciencedaily.com/releases/2020/03/200312101048.htm,http://dx.doi.org/10.1038/s41567-020-0809-9,
92,https://www.nature.com/news/how-the-disco-clam-got-its-flash-1.15462,https://royalsocietypublishing.org/doi/10.1098/rsif.2014.0407,
93,https://www.sciencedaily.com/releases/2020/07/200716120658.htm,http://dx.doi.org/10.1021/acsinfecdis.0c00307,
94,https://www.sciencedaily.com/releases/2020/06/200603100514.htm,https://www.nature.com/articles/s41467-020-16576-z,
95,https://www.theverge.com/2016/4/22/11486644/ice-crystal-bacteria-process-study,https://advances.sciencemag.org/content/2/4/e1501630,
96,https://www.sciencedaily.com/releases/2020/08/200806111854.htm,http://dx.doi.org/10.1016/j.cub.2020.07.005,
97,https://www.nytimes.com/2020/08/13/science/animal-tears.html,https://www.frontiersin.org/articles/10.3389/fvets.2020.00283/full,
98,https://www.sciencemag.org/news/2020/07/watch-3d-video-reveal-how-sperm-really-swim,https://advances.sciencemag.org/content/6/31/eaba5168,
99,https://www.sciencedaily.com/releases/2020/06/200611094211.htm,http://dx.doi.org/10.1371/journal.ppat.1008600,
100,https://www.sciencedaily.com/releases/2020/07/200716111636.htm,http://dx.doi.org/10.1016/j.cub.2020.06.044,
101,https://www.sciencedaily.com/releases/2020/06/200616135808.htm,http://dx.doi.org/10.7554/eLife.52237,
102,https://www.sciencedaily.com/releases/2020/02/200204112550.htm,https://academic.oup.com/jxb/article/71/10/2982/5722043,
103,https://www.sciencedaily.com/releases/2020/09/200928125031.htm,http://dx.doi.org/10.1242/dmm.045971,
104,https://www.sciencedaily.com/releases/2020/03/200310124715.htm,https://www.nature.com/articles/s41467-020-15033-1,
105,https://www.sciencedaily.com/releases/2020/07/200715123141.htm,http://dx.doi.org/10.1242/jeb.215327,
106,https://www.sciencedaily.com/releases/2020/07/200717120154.htm,http://dx.doi.org/10.1099/jgv.0.001466,
107,https://www.sciencedaily.com/releases/2020/06/200619143439.htm,http://dx.doi.org/10.1093/beheco/araa056,
108,https://www.sciencedaily.com/releases/2020/04/200408151231.htm,https://elifesciences.org/articles/52187,
109,https://www.sciencedaily.com/releases/2020/02/200205132257.htm,https://www.cell.com/current-biology/fulltext/S0960-9822(19)31671-9?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS0960982219316719%3Fshowall%3Dtrue,
110,https://www.sciencedaily.com/releases/2020/05/200521151917.htm,http://dx.doi.org/10.1016/j.anbehav.2020.04.005,
111,https://www.sciencedaily.com/releases/2020/05/200526203557.htm,http://dx.doi.org/10.1098/rspb.2020.0488,
112,https://www.sciencedaily.com/releases/2020/06/200611104804.htm,http://dx.doi.org/10.7554/eLife.53370,
113,https://www.sciencedaily.com/releases/2020/06/200625162248.htm,http://dx.doi.org/10.3390/md18060298,
114,https://www.sciencedaily.com/releases/2020/04/200414225712.htm,http://dx.doi.org/10.1098/rsbl.2020.0063,
115,https://www.sciencedaily.com/releases/2020/06/200630125142.htm,http://dx.doi.org/10.1111/1365-2664.13682,
116,https://scripps.ucsd.edu/news/new-study-reveals-whats-behind-tarantulas-blue-hue,https://advances.sciencemag.org/content/1/10/e1500709,
117,<https://www.scientificamerican.com/article/bumblebees-bite-plants-to-force-them-to-flower-seriously/>,https://www.scientificamerican.com/article/bumblebees-bite-plants-to-force-them-to-flower-seriously/,
118,https://www.sciencedaily.com/releases/2020/07/200713165602.htm,http://dx.doi.org/10.1073/pnas.2006771117,
119,https://www.newscientist.com/article/2131109-ladybirds-transparent-shell-reveals-how-it-folds-its-wings/,https://www.pnas.org/content/114/22/5624,
120,https://www.sciencedaily.com/releases/2020/04/200417114442.htm,http://dx.doi.org/10.1126/science.aay6912,
121,<https://physics.aps.org/articles/v13/76?utm_source=Nature+Briefing&amp;utm_campaign=4d3d1489a2-briefing-dy-20200511&amp;utm_medium=email&amp;utm_term=0_c9dfd39373-4d3d1489a2-44490913>,https://physics.aps.org/articles/v13/76?utm_source=Nature+Briefing&amp;utm_campaign=4d3d1489a2-briefing-dy-20200511&amp;utm_medium=email&amp;utm_term=0_c9dfd39373-4d3d1489a2-44490913,
122,https://www.sciencedaily.com/releases/2020/05/200511092933.htm,http://dx.doi.org/10.1016/j.anbehav.2020.02.011,
123,https://www.futurity.org/longicorn-beetle-cooling-material-2392622/,https://pubs.rsc.org/en/content/articlelanding/2019/sm/c9sm00566h/unauth#!divAbstract,
124,https://www.sciencedaily.com/releases/2020/07/200723172000.htm,http://dx.doi.org/10.1093/beheco/araa068,
125,https://www.sciencedaily.com/releases/2006/10/061024010417.htm,https://www.sciencedirect.com/science/article/pii/S096098220602135X,
126,https://www.sciencedaily.com/releases/2020/02/200226131323.htm,http://dx.doi.org/10.1242/jeb.210807,
127,https://www.sciencedaily.com/releases/2020/07/200717140740.htm,http://dx.doi.org/10.1126/sciadv.abb2307,
128,https://www.sciencedaily.com/releases/2020/10/201019082832.htm,http://dx.doi.org/10.1038/s41598-020-74469-z,
129,https://www.sciencedaily.com/releases/2020/04/200428112522.htm,http://dx.doi.org/10.1038/s41467-020-15522-3,
130,https://www.sciencedaily.com/releases/2020/07/200710212233.htm,http://dx.doi.org/10.1038/s41598-020-67314-w,
131,https://www.sciencedaily.com/releases/2020/08/200821094819.htm,http://dx.doi.org/10.1002/ecy.3129,
132,https://news.missouri.edu/2020/bee-thankful-for-the-evolution-of-pollen/,https://bsapubs.onlinelibrary.wiley.com/doi/abs/10.1002/ajb2.1428,
133,https://www.sciencedaily.com/releases/2020/04/200428112459.htm,http://dx.doi.org/10.1242/jeb.219287,
134,https://www.sciencedaily.com/releases/2020/05/200512134526.htm,http://dx.doi.org/10.1093/beheco/araa027,
135,https://www.sciencedaily.com/releases/2020/07/200717101013.htm,http://dx.doi.org/10.1098/rspb.2020.1147,
136,https://www.sciencedaily.com/releases/2020/05/200512152000.htm,http://dx.doi.org/10.7554/eLife.55195,
137,https://www.sciencealert.com/how-bee-brains-could-help-your-camera-take-better-photos,https://www.pnas.org/content/early/2017/06/26/1703454114.full,
138,https://www.sciencedaily.com/releases/2019/03/190306100639.htm,https://link.springer.com/article/10.1007%2Fs00265-018-2621-4,
139,https://www.sciencedaily.com/releases/2020/06/200617102437.htm,http://dx.doi.org/10.3390/ijms21093355,
140,https://www.theatlantic.com/science/archive/2018/07/the-electric-flight-of-spiders/564437/,https://www.theatlantic.com/science/archive/2018/07/the-electric-flight-of-spiders/564437/,
141,https://www.folio.ca/respiratory-virus-builds-doorbell-to-trick-its-way-into-cells-researchers-find/,https://www.nature.com/articles/s41586-020-2369-7,
142,https://www.sciencedaily.com/releases/2020/06/200601104606.htm,http://dx.doi.org/10.1103/PhysRevLett.124.105302,
143,https://www.sciencedaily.com/releases/2020/07/200714111730.htm,http://dx.doi.org/10.1073/pnas.1907360117,
144,https://www.sciencedaily.com/releases/2020/07/200716220924.htm,http://dx.doi.org/10.1242/jeb.219642,
145,https://www.sciencedaily.com/releases/2020/06/200610093549.htm,http://dx.doi.org/10.1093/aob/mcaa058,
146,https://www.sciencedaily.com/releases/2020/08/200813113157.htm,http://dx.doi.org/10.1016/j.cub.2020.07.046,
147,https://newatlas.com/mussel-byssal-cuticle-bonding/14392/,https://www.nature.com/articles/ncomms14539,
148,https://iopscience.iop.org/article/10.1088/1748-3190/aba2f6,,
149,https://www.sciencedaily.com/releases/2019/05/190508093708.htm,https://royalsocietypublishing.org/doi/10.1098/rsbl.2019.0015,
150,https://www.sciencedaily.com/releases/2019/04/190404143747.htm,https://www.cell.com/cell/fulltext/S0092-8674(19)30291-0?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS0092867419302910%3Fshowall%3Dtrue,
151,https://www.sciencedaily.com/releases/2019/10/191001102207.htm,https://elifesciences.org/articles/47682,
152,https://www.sciencedaily.com/releases/2019/03/190306110651.htm,https://onlinelibrary.wiley.com/doi/abs/10.1111/jav.01972,
153,https://www.sciencedaily.com/releases/2019/04/190404143755.htm,https://onlinelibrary.wiley.com/doi/abs/10.1111/jeb.13446,
154,https://www.sciencedaily.com/releases/2019/04/190429104736.htm,https://academic.oup.com/jxb/article/70/5/1613/5304599,
155,https://www.cambridge.org/core/journals/journal-of-fluid-mechanics/article/wakeinduced-slaloming-response-explains-exquisite-sensitivity-of-seal-whiskerlike-sensors/9F792065FF8161772AC36BD48E057C46,https://www.cambridge.org/core/journals/journal-of-fluid-mechanics/article/abs/wakeinduced-slaloming-response-explains-exquisite-sensitivity-of-seal-whiskerlike-sensors/9F792065FF8161772AC36BD48E057C46,
156,https://www.sciencedaily.com/releases/2019/03/190307131430.htm,https://pubs.acs.org/doi/10.1021/acs.jpclett.8b03719,
157,https://www.sciencedaily.com/releases/2019/03/190305135259.htm,https://www.sciencedirect.com/science/article/abs/pii/S0378775319300291?via%3Dihub,
